Project Name,Package Name,Architecture Smell,Cause of the Smell
java,org.apache.cocoon.sitemap,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.cocoon.components.treeprocessor.sitemap
java,org.apache.cocoon.sitemap,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ContentAggregator; Part; Element]; [LinkGatherer]; [LinkTranslator]; [NotifyingGenerator]; [PatternException]; [SitemapComponentSelector]; [SitemapErrorHandler]; [SitemapModelComponent]; [SitemapOutputComponent]; [SitemapParameters]; [ExtendedHashMap]; [SitemapRedirector]; [XSLTFactoryLoader]. LCC (Lack of Component Cohesion) = 0.87
java,org.apache.cocoon.transformation,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.xml; org.apache.cocoon.xml.dom.
java,org.apache.cocoon.transformation,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.xml; org.apache.cocoon.components.sax.
java,org.apache.cocoon.transformation,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.xml; org.apache.cocoon.components.xpointer.parser; org.apache.cocoon.components.xpointer.
java,org.apache.cocoon.transformation.helpers,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DefaultIncludeCacheManager; LoaderThread; PreemptiveBooter; IncludeCacheManager; IncludeCacheManagerSession; IncludeCacheStorageProxy; ModifiableSourceIncludeCacheStorageProxy; PreemptiveLoader; PreemptiveLoaderAction; StoreIncludeCacheStorageProxy]; [EventRecorder]; [FormValidatorHelper]; [NOPRecorder; ParametersRecorder; TextRecorder]. LCC (Lack of Component Cohesion) = 0.27
java,org.apache.cocoon.util,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 31
java,org.apache.cocoon.util,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.cocoon.environment
java,org.apache.cocoon.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BufferedOutputStream; IOUtils; StringUtils; Tokenizer; NetUtils]; [ByteRange]; [ClassUtils]; [Deprecation; LogLevel; LoggerWrapper; DeprecationException]; [EnumerationFactory]; [FileFormatException; ImageUtils; MIMEUtils; ImageProperties]; [HashMap; ReflectionUtils; Matcher; Indexer; DefaultMatcher; DefaultIndexer]; [HashUtil]; [JavaArchiveFilter]; [MRUBucketMap; Node]; [X]; [NullOutputStream]; [PostInputStream]; [ResizableContainer]; [TraxErrorHandler]. LCC (Lack of Component Cohesion) = 0.48
java,org.apache.cocoon.util.log,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CocoonLogFormatter; CallStack; CocoonStreamTargetFactory; CocoonTargetFactory; ExtensiblePatternFormatter; PatternRun; XMLCocoonLogFormatter]; [Log4JConfigurator]; [CallStack]. LCC (Lack of Component Cohesion) = 0.33
java,org.apache.cocoon.xml,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 50
java,org.apache.cocoon.xml,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.cocoon.xml.dom; org.apache.cocoon
java,org.apache.cocoon.xml.dom,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DocumentWrapper; DOMStreamer; NamespaceNormalizingDOMStreamer; ElementInfo; DefaultDOMStreamer]; [DOMBuilder; Listener; DOMFactory; DOMUtil]. LCC (Lack of Component Cohesion) = 0.22
